properties.nombre,properties.libres,timestamp
Boulevard,331,2022-03-29 14:21:21.959996
Buen Pastor,333,2022-03-29 14:21:21.959996
Easo,146,2022-03-29 14:21:21.959996
Estación,298,2022-03-29 14:21:21.959996
Illumbe,0,2022-03-29 14:21:21.959996
Katalunia,367,2022-03-29 14:21:21.959996
Kontxa,539,2022-03-29 14:21:21.959996
Kursaal,0,2022-03-29 14:21:21.959996
Okendo,539,2022-03-29 14:21:21.959996
Ondarreta,0,2022-03-29 14:21:21.959996
Pio XII,412,2022-03-29 14:21:21.959996
San Martin,237,2022-03-29 14:21:21.959996
Txofre,0,2022-03-29 14:21:21.959996
Zuatzu,0,2022-03-29 14:21:21.959996
Arcco,0,2022-03-29 15:23:30.223864
Atotxa,169,2022-03-29 15:23:30.223864
Boulevard,331,2022-03-29 15:23:30.223864
Buen Pastor,333,2022-03-29 15:23:30.223864
Easo,146,2022-03-29 15:23:30.223864
Estación,298,2022-03-29 15:23:30.223864
Illumbe,0,2022-03-29 15:23:30.223864
Katalunia,367,2022-03-29 15:23:30.223864
Kontxa,539,2022-03-29 15:23:30.223864
Kursaal,0,2022-03-29 15:23:30.223864
Okendo,539,2022-03-29 15:23:30.223864
Ondarreta,0,2022-03-29 15:23:30.223864
Pio XII,412,2022-03-29 15:23:30.223864
San Martin,237,2022-03-29 15:23:30.223864
Txofre,0,2022-03-29 15:23:30.223864
Zuatzu,0,2022-03-29 15:23:30.223864
Arcco,0,2022-03-29 16:29:20.712569
Atotxa,169,2022-03-29 16:29:20.712569
Boulevard,331,2022-03-29 16:29:20.712569
Buen Pastor,333,2022-03-29 16:29:20.712569
Easo,146,2022-03-29 16:29:20.712569
Estación,298,2022-03-29 16:29:20.712569
Illumbe,0,2022-03-29 16:29:20.712569
Katalunia,367,2022-03-29 16:29:20.712569
Kontxa,539,2022-03-29 16:29:20.712569
Kursaal,0,2022-03-29 16:29:20.712569
Okendo,539,2022-03-29 16:29:20.712569
Ondarreta,0,2022-03-29 16:29:20.712569
Pio XII,412,2022-03-29 16:29:20.712569
San Martin,237,2022-03-29 16:29:20.712569
Txofre,0,2022-03-29 16:29:20.712569
Zuatzu,0,2022-03-29 16:29:20.712569
Arcco,0,2022-03-29 17:21:52.186569
Atotxa,169,2022-03-29 17:21:52.186569
Boulevard,331,2022-03-29 17:21:52.186569
Buen Pastor,333,2022-03-29 17:21:52.186569
Easo,146,2022-03-29 17:21:52.186569
Estación,298,2022-03-29 17:21:52.186569
Illumbe,0,2022-03-29 17:21:52.186569
Katalunia,367,2022-03-29 17:21:52.186569
Kontxa,539,2022-03-29 17:21:52.186569
Kursaal,0,2022-03-29 17:21:52.186569
Okendo,539,2022-03-29 17:21:52.186569
Ondarreta,0,2022-03-29 17:21:52.186569
Pio XII,412,2022-03-29 17:21:52.186569
San Martin,237,2022-03-29 17:21:52.186569
Txofre,0,2022-03-29 17:21:52.186569
Zuatzu,0,2022-03-29 17:21:52.186569
Arcco,0,2022-03-29 18:22:57.661391
Atotxa,169,2022-03-29 18:22:57.661391
Boulevard,331,2022-03-29 18:22:57.661391
Buen Pastor,333,2022-03-29 18:22:57.661391
Easo,146,2022-03-29 18:22:57.661391
Estación,298,2022-03-29 18:22:57.661391
Illumbe,0,2022-03-29 18:22:57.661391
Katalunia,367,2022-03-29 18:22:57.661391
Kontxa,539,2022-03-29 18:22:57.661391
Kursaal,0,2022-03-29 18:22:57.661391
Okendo,539,2022-03-29 18:22:57.661391
Ondarreta,0,2022-03-29 18:22:57.661391
Pio XII,412,2022-03-29 18:22:57.661391
San Martin,237,2022-03-29 18:22:57.661391
Txofre,0,2022-03-29 18:22:57.661391
Zuatzu,0,2022-03-29 18:22:57.661391
Arcco,0,2022-03-29 19:17:39.380844
Atotxa,169,2022-03-29 19:17:39.380844
Boulevard,331,2022-03-29 19:17:39.380844
Buen Pastor,333,2022-03-29 19:17:39.380844
Easo,146,2022-03-29 19:17:39.380844
Estación,298,2022-03-29 19:17:39.380844
Illumbe,0,2022-03-29 19:17:39.380844
Katalunia,367,2022-03-29 19:17:39.380844
Kontxa,539,2022-03-29 19:17:39.380844
Kursaal,0,2022-03-29 19:17:39.380844
Okendo,539,2022-03-29 19:17:39.380844
Ondarreta,0,2022-03-29 19:17:39.380844
Pio XII,412,2022-03-29 19:17:39.380844
San Martin,237,2022-03-29 19:17:39.380844
Txofre,0,2022-03-29 19:17:39.380844
Zuatzu,0,2022-03-29 19:17:39.380844
Arcco,0,2022-03-29 20:17:57.406303
Atotxa,169,2022-03-29 20:17:57.406303
Boulevard,331,2022-03-29 20:17:57.406303
Buen Pastor,333,2022-03-29 20:17:57.406303
Easo,146,2022-03-29 20:17:57.406303
Estación,298,2022-03-29 20:17:57.406303
Illumbe,0,2022-03-29 20:17:57.406303
Katalunia,367,2022-03-29 20:17:57.406303
Kontxa,539,2022-03-29 20:17:57.406303
Kursaal,0,2022-03-29 20:17:57.406303
Okendo,539,2022-03-29 20:17:57.406303
Ondarreta,0,2022-03-29 20:17:57.406303
Pio XII,412,2022-03-29 20:17:57.406303
San Martin,237,2022-03-29 20:17:57.406303
Txofre,0,2022-03-29 20:17:57.406303
Zuatzu,0,2022-03-29 20:17:57.406303
Arcco,0,2022-03-29 21:15:49.892826
Atotxa,169,2022-03-29 21:15:49.892826
Boulevard,331,2022-03-29 21:15:49.892826
Buen Pastor,333,2022-03-29 21:15:49.892826
Easo,146,2022-03-29 21:15:49.892826
Estación,298,2022-03-29 21:15:49.892826
Illumbe,0,2022-03-29 21:15:49.892826
Katalunia,367,2022-03-29 21:15:49.892826
Kontxa,539,2022-03-29 21:15:49.892826
Kursaal,0,2022-03-29 21:15:49.892826
Okendo,539,2022-03-29 21:15:49.892826
Ondarreta,0,2022-03-29 21:15:49.892826
Pio XII,412,2022-03-29 21:15:49.892826
San Martin,237,2022-03-29 21:15:49.892826
Txofre,0,2022-03-29 21:15:49.892826
Zuatzu,0,2022-03-29 21:15:49.892826
Arcco,0,2022-03-29 22:17:28.157514
Atotxa,169,2022-03-29 22:17:28.157514
Boulevard,331,2022-03-29 22:17:28.157514
Buen Pastor,333,2022-03-29 22:17:28.157514
Easo,146,2022-03-29 22:17:28.157514
Estación,298,2022-03-29 22:17:28.157514
Illumbe,0,2022-03-29 22:17:28.157514
Katalunia,367,2022-03-29 22:17:28.157514
Kontxa,539,2022-03-29 22:17:28.157514
Kursaal,0,2022-03-29 22:17:28.157514
Okendo,539,2022-03-29 22:17:28.157514
Ondarreta,0,2022-03-29 22:17:28.157514
Pio XII,412,2022-03-29 22:17:28.157514
San Martin,237,2022-03-29 22:17:28.157514
Txofre,0,2022-03-29 22:17:28.157514
Zuatzu,0,2022-03-29 22:17:28.157514
Arcco,0,2022-03-29 23:17:40.972253
Atotxa,169,2022-03-29 23:17:40.972253
Boulevard,331,2022-03-29 23:17:40.972253
Buen Pastor,333,2022-03-29 23:17:40.972253
Easo,146,2022-03-29 23:17:40.972253
Estación,298,2022-03-29 23:17:40.972253
Illumbe,0,2022-03-29 23:17:40.972253
Katalunia,367,2022-03-29 23:17:40.972253
Kontxa,539,2022-03-29 23:17:40.972253
Kursaal,0,2022-03-29 23:17:40.972253
Okendo,539,2022-03-29 23:17:40.972253
Ondarreta,0,2022-03-29 23:17:40.972253
Pio XII,412,2022-03-29 23:17:40.972253
San Martin,237,2022-03-29 23:17:40.972253
Txofre,0,2022-03-29 23:17:40.972253
Zuatzu,0,2022-03-29 23:17:40.972253
Arcco,0,2022-03-30 01:17:15.800833
Atotxa,169,2022-03-30 01:17:15.800833
Boulevard,331,2022-03-30 01:17:15.800833
Buen Pastor,333,2022-03-30 01:17:15.800833
Easo,146,2022-03-30 01:17:15.800833
Estación,298,2022-03-30 01:17:15.800833
Illumbe,0,2022-03-30 01:17:15.800833
Katalunia,367,2022-03-30 01:17:15.800833
Kontxa,539,2022-03-30 01:17:15.800833
Kursaal,0,2022-03-30 01:17:15.800833
Okendo,539,2022-03-30 01:17:15.800833
Ondarreta,0,2022-03-30 01:17:15.800833
Pio XII,412,2022-03-30 01:17:15.800833
San Martin,237,2022-03-30 01:17:15.800833
Txofre,0,2022-03-30 01:17:15.800833
Zuatzu,0,2022-03-30 01:17:15.800833
Arcco,0,2022-03-30 02:56:28.415216
Atotxa,169,2022-03-30 02:56:28.415216
Boulevard,331,2022-03-30 02:56:28.415216
Buen Pastor,333,2022-03-30 02:56:28.415216
Easo,146,2022-03-30 02:56:28.415216
Estación,298,2022-03-30 02:56:28.415216
Illumbe,0,2022-03-30 02:56:28.415216
Katalunia,367,2022-03-30 02:56:28.415216
Kontxa,539,2022-03-30 02:56:28.415216
Kursaal,0,2022-03-30 02:56:28.415216
Okendo,539,2022-03-30 02:56:28.415216
Ondarreta,0,2022-03-30 02:56:28.415216
Pio XII,412,2022-03-30 02:56:28.415216
San Martin,237,2022-03-30 02:56:28.415216
Txofre,0,2022-03-30 02:56:28.415216
Zuatzu,0,2022-03-30 02:56:28.415216
Arcco,0,2022-03-30 03:32:09.210930
Atotxa,169,2022-03-30 03:32:09.210930
Boulevard,331,2022-03-30 03:32:09.210930
Buen Pastor,333,2022-03-30 03:32:09.210930
Easo,146,2022-03-30 03:32:09.210930
Estación,298,2022-03-30 03:32:09.210930
Illumbe,0,2022-03-30 03:32:09.210930
Katalunia,367,2022-03-30 03:32:09.210930
Kontxa,539,2022-03-30 03:32:09.210930
Kursaal,0,2022-03-30 03:32:09.210930
Okendo,539,2022-03-30 03:32:09.210930
Ondarreta,0,2022-03-30 03:32:09.210930
Pio XII,412,2022-03-30 03:32:09.210930
San Martin,237,2022-03-30 03:32:09.210930
Txofre,0,2022-03-30 03:32:09.210930
Zuatzu,0,2022-03-30 03:32:09.210930
Arcco,0,2022-03-30 04:22:05.371564
Atotxa,169,2022-03-30 04:22:05.371564
Boulevard,331,2022-03-30 04:22:05.371564
Buen Pastor,333,2022-03-30 04:22:05.371564
Easo,146,2022-03-30 04:22:05.371564
Estación,298,2022-03-30 04:22:05.371564
Illumbe,0,2022-03-30 04:22:05.371564
Katalunia,367,2022-03-30 04:22:05.371564
Kontxa,539,2022-03-30 04:22:05.371564
Kursaal,0,2022-03-30 04:22:05.371564
Okendo,539,2022-03-30 04:22:05.371564
Ondarreta,0,2022-03-30 04:22:05.371564
Pio XII,412,2022-03-30 04:22:05.371564
San Martin,237,2022-03-30 04:22:05.371564
Txofre,0,2022-03-30 04:22:05.371564
Zuatzu,0,2022-03-30 04:22:05.371564
Arcco,0,2022-03-30 05:16:06.005032
Atotxa,169,2022-03-30 05:16:06.005032
Boulevard,331,2022-03-30 05:16:06.005032
Buen Pastor,333,2022-03-30 05:16:06.005032
Easo,146,2022-03-30 05:16:06.005032
Estación,298,2022-03-30 05:16:06.005032
Illumbe,0,2022-03-30 05:16:06.005032
Katalunia,367,2022-03-30 05:16:06.005032
Kontxa,539,2022-03-30 05:16:06.005032
Kursaal,0,2022-03-30 05:16:06.005032
Okendo,539,2022-03-30 05:16:06.005032
Ondarreta,0,2022-03-30 05:16:06.005032
Pio XII,412,2022-03-30 05:16:06.005032
San Martin,237,2022-03-30 05:16:06.005032
Txofre,0,2022-03-30 05:16:06.005032
Zuatzu,0,2022-03-30 05:16:06.005032
Arcco,0,2022-03-30 06:22:44.120320
Atotxa,169,2022-03-30 06:22:44.120320
Boulevard,331,2022-03-30 06:22:44.120320
Buen Pastor,333,2022-03-30 06:22:44.120320
Easo,146,2022-03-30 06:22:44.120320
Estación,298,2022-03-30 06:22:44.120320
Illumbe,0,2022-03-30 06:22:44.120320
Katalunia,367,2022-03-30 06:22:44.120320
Kontxa,539,2022-03-30 06:22:44.120320
Kursaal,0,2022-03-30 06:22:44.120320
Okendo,539,2022-03-30 06:22:44.120320
Ondarreta,0,2022-03-30 06:22:44.120320
Pio XII,412,2022-03-30 06:22:44.120320
San Martin,237,2022-03-30 06:22:44.120320
Txofre,0,2022-03-30 06:22:44.120320
Zuatzu,0,2022-03-30 06:22:44.120320
Arcco,0,2022-03-30 07:17:42.724060
Atotxa,169,2022-03-30 07:17:42.724060
Boulevard,331,2022-03-30 07:17:42.724060
Buen Pastor,333,2022-03-30 07:17:42.724060
Easo,146,2022-03-30 07:17:42.724060
Estación,298,2022-03-30 07:17:42.724060
Illumbe,0,2022-03-30 07:17:42.724060
Katalunia,367,2022-03-30 07:17:42.724060
Kontxa,539,2022-03-30 07:17:42.724060
Kursaal,0,2022-03-30 07:17:42.724060
Okendo,539,2022-03-30 07:17:42.724060
Ondarreta,0,2022-03-30 07:17:42.724060
Pio XII,412,2022-03-30 07:17:42.724060
San Martin,237,2022-03-30 07:17:42.724060
Txofre,0,2022-03-30 07:17:42.724060
Zuatzu,0,2022-03-30 07:17:42.724060
Arcco,0,2022-03-30 08:26:19.184590
Atotxa,169,2022-03-30 08:26:19.184590
Boulevard,331,2022-03-30 08:26:19.184590
Buen Pastor,333,2022-03-30 08:26:19.184590
Easo,146,2022-03-30 08:26:19.184590
Estación,298,2022-03-30 08:26:19.184590
Illumbe,0,2022-03-30 08:26:19.184590
Katalunia,367,2022-03-30 08:26:19.184590
Kontxa,539,2022-03-30 08:26:19.184590
Kursaal,0,2022-03-30 08:26:19.184590
Okendo,539,2022-03-30 08:26:19.184590
Ondarreta,0,2022-03-30 08:26:19.184590
Pio XII,412,2022-03-30 08:26:19.184590
San Martin,237,2022-03-30 08:26:19.184590
Txofre,0,2022-03-30 08:26:19.184590
Zuatzu,0,2022-03-30 08:26:19.184590
Arcco,0,2022-03-30 09:21:21.654247
Atotxa,169,2022-03-30 09:21:21.654247
Boulevard,331,2022-03-30 09:21:21.654247
Buen Pastor,333,2022-03-30 09:21:21.654247
Easo,146,2022-03-30 09:21:21.654247
Estación,298,2022-03-30 09:21:21.654247
Illumbe,0,2022-03-30 09:21:21.654247
Katalunia,367,2022-03-30 09:21:21.654247
Kontxa,539,2022-03-30 09:21:21.654247
Kursaal,0,2022-03-30 09:21:21.654247
Okendo,539,2022-03-30 09:21:21.654247
Ondarreta,0,2022-03-30 09:21:21.654247
Pio XII,412,2022-03-30 09:21:21.654247
San Martin,237,2022-03-30 09:21:21.654247
Txofre,0,2022-03-30 09:21:21.654247
Zuatzu,0,2022-03-30 09:21:21.654247
Arcco,0,2022-03-30 10:24:10.609892
Atotxa,169,2022-03-30 10:24:10.609892
Boulevard,331,2022-03-30 10:24:10.609892
Buen Pastor,333,2022-03-30 10:24:10.609892
Easo,146,2022-03-30 10:24:10.609892
Estación,298,2022-03-30 10:24:10.609892
Illumbe,0,2022-03-30 10:24:10.609892
Katalunia,367,2022-03-30 10:24:10.609892
Kontxa,539,2022-03-30 10:24:10.609892
Kursaal,0,2022-03-30 10:24:10.609892
Okendo,539,2022-03-30 10:24:10.609892
Ondarreta,0,2022-03-30 10:24:10.609892
Pio XII,412,2022-03-30 10:24:10.609892
San Martin,237,2022-03-30 10:24:10.609892
Txofre,0,2022-03-30 10:24:10.609892
Zuatzu,0,2022-03-30 10:24:10.609892
Arcco,0,2022-03-30 11:18:08.800500
Atotxa,169,2022-03-30 11:18:08.800500
Boulevard,331,2022-03-30 11:18:08.800500
Buen Pastor,333,2022-03-30 11:18:08.800500
Easo,146,2022-03-30 11:18:08.800500
Estación,298,2022-03-30 11:18:08.800500
Illumbe,0,2022-03-30 11:18:08.800500
Katalunia,367,2022-03-30 11:18:08.800500
Kontxa,539,2022-03-30 11:18:08.800500
Kursaal,0,2022-03-30 11:18:08.800500
Okendo,539,2022-03-30 11:18:08.800500
Ondarreta,0,2022-03-30 11:18:08.800500
Pio XII,412,2022-03-30 11:18:08.800500
San Martin,237,2022-03-30 11:18:08.800500
Txofre,0,2022-03-30 11:18:08.800500
Zuatzu,0,2022-03-30 11:18:08.800500
Arcco,0,2022-03-30 12:36:06.658271
Atotxa,169,2022-03-30 12:36:06.658271
Boulevard,331,2022-03-30 12:36:06.658271
Buen Pastor,333,2022-03-30 12:36:06.658271
Easo,146,2022-03-30 12:36:06.658271
Estación,298,2022-03-30 12:36:06.658271
Illumbe,0,2022-03-30 12:36:06.658271
Katalunia,367,2022-03-30 12:36:06.658271
Kontxa,539,2022-03-30 12:36:06.658271
Kursaal,0,2022-03-30 12:36:06.658271
Okendo,539,2022-03-30 12:36:06.658271
Ondarreta,0,2022-03-30 12:36:06.658271
Pio XII,412,2022-03-30 12:36:06.658271
San Martin,237,2022-03-30 12:36:06.658271
Txofre,0,2022-03-30 12:36:06.658271
Zuatzu,0,2022-03-30 12:36:06.658271
Arcco,0,2022-03-30 13:32:12.488505
Atotxa,169,2022-03-30 13:32:12.488505
Boulevard,331,2022-03-30 13:32:12.488505
Buen Pastor,333,2022-03-30 13:32:12.488505
Easo,146,2022-03-30 13:32:12.488505
Estación,298,2022-03-30 13:32:12.488505
Illumbe,0,2022-03-30 13:32:12.488505
Katalunia,367,2022-03-30 13:32:12.488505
Kontxa,539,2022-03-30 13:32:12.488505
Kursaal,0,2022-03-30 13:32:12.488505
Okendo,539,2022-03-30 13:32:12.488505
Ondarreta,0,2022-03-30 13:32:12.488505
Pio XII,412,2022-03-30 13:32:12.488505
San Martin,237,2022-03-30 13:32:12.488505
Txofre,0,2022-03-30 13:32:12.488505
Zuatzu,0,2022-03-30 13:32:12.488505
Arcco,0,2022-03-30 14:21:26.903473
Atotxa,169,2022-03-30 14:21:26.903473
Boulevard,331,2022-03-30 14:21:26.903473
Buen Pastor,333,2022-03-30 14:21:26.903473
Easo,146,2022-03-30 14:21:26.903473
Estación,298,2022-03-30 14:21:26.903473
Illumbe,0,2022-03-30 14:21:26.903473
Katalunia,367,2022-03-30 14:21:26.903473
Kontxa,539,2022-03-30 14:21:26.903473
Kursaal,0,2022-03-30 14:21:26.903473
Okendo,539,2022-03-30 14:21:26.903473
Ondarreta,0,2022-03-30 14:21:26.903473
Pio XII,412,2022-03-30 14:21:26.903473
San Martin,237,2022-03-30 14:21:26.903473
Txofre,0,2022-03-30 14:21:26.903473
Zuatzu,0,2022-03-30 14:21:26.903473
Arcco,0,2022-03-30 15:20:03.790660
Atotxa,169,2022-03-30 15:20:03.790660
Boulevard,331,2022-03-30 15:20:03.790660
Buen Pastor,333,2022-03-30 15:20:03.790660
Easo,146,2022-03-30 15:20:03.790660
Estación,298,2022-03-30 15:20:03.790660
Illumbe,0,2022-03-30 15:20:03.790660
Katalunia,367,2022-03-30 15:20:03.790660
Kontxa,539,2022-03-30 15:20:03.790660
Kursaal,0,2022-03-30 15:20:03.790660
Okendo,539,2022-03-30 15:20:03.790660
Ondarreta,0,2022-03-30 15:20:03.790660
Pio XII,412,2022-03-30 15:20:03.790660
San Martin,237,2022-03-30 15:20:03.790660
Txofre,0,2022-03-30 15:20:03.790660
Zuatzu,0,2022-03-30 15:20:03.790660
Arcco,0,2022-03-30 16:27:24.287319
Atotxa,169,2022-03-30 16:27:24.287319
Boulevard,331,2022-03-30 16:27:24.287319
Buen Pastor,333,2022-03-30 16:27:24.287319
Easo,146,2022-03-30 16:27:24.287319
Estación,298,2022-03-30 16:27:24.287319
Illumbe,0,2022-03-30 16:27:24.287319
Katalunia,367,2022-03-30 16:27:24.287319
Kontxa,539,2022-03-30 16:27:24.287319
Kursaal,0,2022-03-30 16:27:24.287319
Okendo,539,2022-03-30 16:27:24.287319
Ondarreta,0,2022-03-30 16:27:24.287319
Pio XII,412,2022-03-30 16:27:24.287319
San Martin,237,2022-03-30 16:27:24.287319
Txofre,0,2022-03-30 16:27:24.287319
Zuatzu,0,2022-03-30 16:27:24.287319
Arcco,0,2022-03-30 17:17:16.075985
Atotxa,169,2022-03-30 17:17:16.075985
Boulevard,331,2022-03-30 17:17:16.075985
Buen Pastor,333,2022-03-30 17:17:16.075985
Easo,146,2022-03-30 17:17:16.075985
Estación,298,2022-03-30 17:17:16.075985
Illumbe,0,2022-03-30 17:17:16.075985
Katalunia,367,2022-03-30 17:17:16.075985
Kontxa,539,2022-03-30 17:17:16.075985
Kursaal,0,2022-03-30 17:17:16.075985
Okendo,539,2022-03-30 17:17:16.075985
Ondarreta,0,2022-03-30 17:17:16.075985
Pio XII,412,2022-03-30 17:17:16.075985
San Martin,237,2022-03-30 17:17:16.075985
Txofre,0,2022-03-30 17:17:16.075985
Zuatzu,0,2022-03-30 17:17:16.075985
Arcco,0,2022-03-30 18:21:10.652092
Atotxa,169,2022-03-30 18:21:10.652092
Boulevard,331,2022-03-30 18:21:10.652092
Buen Pastor,333,2022-03-30 18:21:10.652092
Easo,146,2022-03-30 18:21:10.652092
Estación,298,2022-03-30 18:21:10.652092
Illumbe,0,2022-03-30 18:21:10.652092
Katalunia,367,2022-03-30 18:21:10.652092
Kontxa,539,2022-03-30 18:21:10.652092
Kursaal,0,2022-03-30 18:21:10.652092
Okendo,539,2022-03-30 18:21:10.652092
Ondarreta,0,2022-03-30 18:21:10.652092
Pio XII,412,2022-03-30 18:21:10.652092
San Martin,237,2022-03-30 18:21:10.652092
Txofre,0,2022-03-30 18:21:10.652092
Zuatzu,0,2022-03-30 18:21:10.652092
Arcco,0,2022-03-30 19:15:47.840480
Atotxa,169,2022-03-30 19:15:47.840480
Boulevard,331,2022-03-30 19:15:47.840480
Buen Pastor,333,2022-03-30 19:15:47.840480
Easo,146,2022-03-30 19:15:47.840480
Estación,298,2022-03-30 19:15:47.840480
Illumbe,0,2022-03-30 19:15:47.840480
Katalunia,367,2022-03-30 19:15:47.840480
Kontxa,539,2022-03-30 19:15:47.840480
Kursaal,0,2022-03-30 19:15:47.840480
Okendo,539,2022-03-30 19:15:47.840480
Ondarreta,0,2022-03-30 19:15:47.840480
Pio XII,412,2022-03-30 19:15:47.840480
San Martin,237,2022-03-30 19:15:47.840480
Txofre,0,2022-03-30 19:15:47.840480
Zuatzu,0,2022-03-30 19:15:47.840480
Arcco,0,2022-03-30 20:18:42.990718
Atotxa,169,2022-03-30 20:18:42.990718
Boulevard,331,2022-03-30 20:18:42.990718
Buen Pastor,333,2022-03-30 20:18:42.990718
Easo,146,2022-03-30 20:18:42.990718
Estación,298,2022-03-30 20:18:42.990718
Illumbe,0,2022-03-30 20:18:42.990718
Katalunia,367,2022-03-30 20:18:42.990718
Kontxa,539,2022-03-30 20:18:42.990718
Kursaal,0,2022-03-30 20:18:42.990718
Okendo,539,2022-03-30 20:18:42.990718
Ondarreta,0,2022-03-30 20:18:42.990718
Pio XII,412,2022-03-30 20:18:42.990718
San Martin,237,2022-03-30 20:18:42.990718
Txofre,0,2022-03-30 20:18:42.990718
Zuatzu,0,2022-03-30 20:18:42.990718
Arcco,0,2022-03-30 21:17:31.394189
Atotxa,169,2022-03-30 21:17:31.394189
Boulevard,331,2022-03-30 21:17:31.394189
Buen Pastor,333,2022-03-30 21:17:31.394189
Easo,146,2022-03-30 21:17:31.394189
Estación,298,2022-03-30 21:17:31.394189
Illumbe,0,2022-03-30 21:17:31.394189
Katalunia,367,2022-03-30 21:17:31.394189
Kontxa,539,2022-03-30 21:17:31.394189
Kursaal,0,2022-03-30 21:17:31.394189
Okendo,539,2022-03-30 21:17:31.394189
Ondarreta,0,2022-03-30 21:17:31.394189
Pio XII,412,2022-03-30 21:17:31.394189
San Martin,237,2022-03-30 21:17:31.394189
Txofre,0,2022-03-30 21:17:31.394189
Zuatzu,0,2022-03-30 21:17:31.394189
Arcco,0,2022-03-30 22:17:16.323617
Atotxa,169,2022-03-30 22:17:16.323617
Boulevard,331,2022-03-30 22:17:16.323617
Buen Pastor,333,2022-03-30 22:17:16.323617
Easo,146,2022-03-30 22:17:16.323617
Estación,298,2022-03-30 22:17:16.323617
Illumbe,0,2022-03-30 22:17:16.323617
Katalunia,367,2022-03-30 22:17:16.323617
Kontxa,539,2022-03-30 22:17:16.323617
Kursaal,0,2022-03-30 22:17:16.323617
Okendo,539,2022-03-30 22:17:16.323617
Ondarreta,0,2022-03-30 22:17:16.323617
Pio XII,412,2022-03-30 22:17:16.323617
San Martin,237,2022-03-30 22:17:16.323617
Txofre,0,2022-03-30 22:17:16.323617
Zuatzu,0,2022-03-30 22:17:16.323617
Arcco,0,2022-03-30 23:17:29.352393
Atotxa,169,2022-03-30 23:17:29.352393
Boulevard,331,2022-03-30 23:17:29.352393
Buen Pastor,333,2022-03-30 23:17:29.352393
Easo,146,2022-03-30 23:17:29.352393
Estación,298,2022-03-30 23:17:29.352393
Illumbe,0,2022-03-30 23:17:29.352393
Katalunia,367,2022-03-30 23:17:29.352393
Kontxa,539,2022-03-30 23:17:29.352393
Kursaal,0,2022-03-30 23:17:29.352393
Okendo,539,2022-03-30 23:17:29.352393
Ondarreta,0,2022-03-30 23:17:29.352393
Pio XII,412,2022-03-30 23:17:29.352393
San Martin,237,2022-03-30 23:17:29.352393
Txofre,0,2022-03-30 23:17:29.352393
Zuatzu,0,2022-03-30 23:17:29.352393
Arcco,0,2022-03-31 01:16:59.683423
Atotxa,169,2022-03-31 01:16:59.683423
Boulevard,331,2022-03-31 01:16:59.683423
Buen Pastor,333,2022-03-31 01:16:59.683423
Easo,146,2022-03-31 01:16:59.683423
Estación,298,2022-03-31 01:16:59.683423
Illumbe,0,2022-03-31 01:16:59.683423
Katalunia,367,2022-03-31 01:16:59.683423
Kontxa,539,2022-03-31 01:16:59.683423
Kursaal,0,2022-03-31 01:16:59.683423
Okendo,539,2022-03-31 01:16:59.683423
Ondarreta,0,2022-03-31 01:16:59.683423
Pio XII,412,2022-03-31 01:16:59.683423
San Martin,237,2022-03-31 01:16:59.683423
Txofre,0,2022-03-31 01:16:59.683423
Zuatzu,0,2022-03-31 01:16:59.683423
Arcco,0,2022-03-31 02:54:06.113776
Atotxa,169,2022-03-31 02:54:06.113776
Boulevard,331,2022-03-31 02:54:06.113776
Buen Pastor,333,2022-03-31 02:54:06.113776
Easo,146,2022-03-31 02:54:06.113776
Estación,298,2022-03-31 02:54:06.113776
Illumbe,0,2022-03-31 02:54:06.113776
Katalunia,367,2022-03-31 02:54:06.113776
Kontxa,539,2022-03-31 02:54:06.113776
Kursaal,0,2022-03-31 02:54:06.113776
Okendo,539,2022-03-31 02:54:06.113776
Ondarreta,0,2022-03-31 02:54:06.113776
Pio XII,412,2022-03-31 02:54:06.113776
San Martin,237,2022-03-31 02:54:06.113776
Txofre,0,2022-03-31 02:54:06.113776
Zuatzu,0,2022-03-31 02:54:06.113776
Arcco,0,2022-03-31 03:29:16.904383
Atotxa,169,2022-03-31 03:29:16.904383
Boulevard,331,2022-03-31 03:29:16.904383
Buen Pastor,333,2022-03-31 03:29:16.904383
Easo,146,2022-03-31 03:29:16.904383
Estación,298,2022-03-31 03:29:16.904383
Illumbe,0,2022-03-31 03:29:16.904383
Katalunia,367,2022-03-31 03:29:16.904383
Kontxa,539,2022-03-31 03:29:16.904383
Kursaal,0,2022-03-31 03:29:16.904383
Okendo,539,2022-03-31 03:29:16.904383
Ondarreta,0,2022-03-31 03:29:16.904383
Pio XII,412,2022-03-31 03:29:16.904383
San Martin,237,2022-03-31 03:29:16.904383
Txofre,0,2022-03-31 03:29:16.904383
Zuatzu,0,2022-03-31 03:29:16.904383
Arcco,0,2022-03-31 04:24:29.867827
Atotxa,169,2022-03-31 04:24:29.867827
Boulevard,331,2022-03-31 04:24:29.867827
Buen Pastor,333,2022-03-31 04:24:29.867827
Easo,146,2022-03-31 04:24:29.867827
